municip_code_ibge,year,months_suitable
1100288,2018,12
1100288,2019,12
1100288,2020,12
1100296,2001,12
1100296,2002,12
1100296,2003,12
1100296,2004,12
1100296,2005,12
1100296,2006,12
1100296,2007,12
1100296,2008,12
1100296,2009,12
1100296,2010,12
1100296,2011,12
1100296,2012,12
1100296,2013,12
1100296,2014,12
1100296,2015,12
1100296,2016,12
1100296,2017,12
1100296,2018,12
1100296,2019,12
1100296,2020,12
1100304,2001,12
1100304,2002,12
1100304,2003,12
1100304,2004,12
1100304,2005,12
1100304,2006,12
1100304,2007,12
1100304,2008,12
1100304,2009,12
1100304,2010,12
1100304,2011,12
1100304,2012,12
1100304,2013,12
1100304,2014,12
1100304,2015,12
1100304,2016,12
1100304,2017,12
1100304,2018,12
1100304,2019,12
1100304,2020,12
1100320,2001,12
1100320,2002,12
1100320,2003,12
1100320,2004,12
1100320,2005,12
1100320,2006,12
1100320,2007,12
1100320,2008,12
1100320,2009,12
1100320,2010,12
1100320,2011,12
1100320,2012,12
1100320,2013,12
1100320,2014,12
1100320,2015,12
1100320,2016,12
1100320,2017,12
1100320,2018,12
1100320,2019,12
1100320,2020,12
1100338,2001,12
1100338,2002,12
1100338,2003,12
1100338,2004,12
1100338,2005,12
1100338,2006,12
1100338,2007,12
1100338,2008,12
1100338,2009,12
1100338,2010,12
1100338,2011,12
1100338,2012,12
1100338,2013,12
1100338,2014,12
1100338,2015,12
1100338,2016,12
1100338,2017,12
1100338,2018,12
1100338,2019,12
1100338,2020,12
1100346,2001,12
1100346,2002,12
1100346,2003,12
1100346,2004,12
1100346,2005,12
1100346,2006,12
1100346,2007,12
1100346,2008,12
1100346,2009,12
1100346,2010,12
1100346,2011,12
1100346,2012,12
1100346,2013,12
1100346,2014,12
1100346,2015,12
1100346,2016,12
1100346,2017,12
1100346,2018,12
1100346,2019,12
1100346,2020,12
1100379,2001,12
1100379,2002,12
1100379,2003,12
1100379,2004,12
1100379,2005,12
1100379,2006,12
1100379,2007,12
1100379,2008,12
1100379,2009,12
1100379,2010,12
1100379,2011,12
1100379,2012,12
1100379,2013,12
1100379,2014,12
1100379,2015,12
1100379,2016,12
1100379,2017,12
1100379,2018,12
1100379,2019,12
1100379,2020,12
1100403,2001,12
1100403,2002,12
1100403,2003,12
1100403,2004,12
1100403,2005,12
1100403,2006,12
1100403,2007,12
1100403,2008,12
1100403,2009,12
1100403,2010,12
1100403,2011,12
1100403,2012,12
1100403,2013,12
1100403,2014,12
1100403,2015,12
1100403,2016,12
1100403,2017,12
1100403,2018,12
1100403,2019,12
1100403,2020,12
1100452,2001,12
1100452,2002,12
1100452,2003,12
1100452,2004,12
1100452,2005,12
1100452,2006,12
1100452,2007,12
1100452,2008,12
1100452,2009,12
1100452,2010,12
1100452,2011,12
1100452,2012,12
1100452,2013,12
1100452,2014,12
1100452,2015,12
1100452,2016,12
1100452,2017,12
1100452,2018,12
1100452,2019,12
1100452,2020,12
1100502,2001,12
1100502,2002,12
1100502,2003,12
1100502,2004,12
1100502,2005,12
1100502,2006,12
1100502,2007,12
1100502,2008,12
1100502,2009,12
1100502,2010,12
1100502,2011,12
1100502,2012,12
1100502,2013,12
1100502,2014,12
1100502,2015,12
1100502,2016,12
1100502,2017,12
1100502,2018,12
1100502,2019,12
1100502,2020,12
1100601,2001,12
1100601,2002,12
1100601,2003,12
1100601,2004,12
1100601,2005,12
1100601,2006,12
1100601,2007,12
1100601,2008,12
1100601,2009,12
1100601,2010,12
1100601,2011,12
1100601,2012,12
1100601,2013,12
1100601,2014,12
1100601,2015,12
1100601,2016,12
1100601,2017,12
1100601,2018,12
1100601,2019,12
1100601,2020,12
1100700,2001,12
1100700,2002,12
1100700,2003,12
1100700,2004,12
1100700,2005,12
1100700,2006,12
1100700,2007,12
1100700,2008,12
1100700,2009,12
1100700,2010,12
1100700,2011,12
1100700,2012,12
1100700,2013,12
1100700,2014,12
1100700,2015,12
1100700,2016,12
1100700,2017,12
1100700,2018,12
1100700,2019,12
1100700,2020,12
1100809,2001,12
1100809,2002,12
1100809,2003,12
1100809,2004,12
1100809,2005,12
1100809,2006,12
1100809,2007,12
1100809,2008,12
1100809,2009,12
1100809,2010,12
1100809,2011,12
1100809,2012,12
1100809,2013,12
1100809,2014,12
1100809,2015,12
1100809,2016,12
1100809,2017,12
1100809,2018,12
1100809,2019,12
1100809,2020,12
1100908,2001,12
1100908,2002,12
1100908,2003,12
1100908,2004,12
1100908,2005,12
1100908,2006,12
1100908,2007,12
1100908,2008,12
1100908,2009,12
1100908,2010,12
1100908,2011,12
1100908,2012,12
1100908,2013,12
1100908,2014,12
1100908,2015,12
1100908,2016,12
1100908,2017,12
1100908,2018,12
1100908,2019,12
1100908,2020,12
1100924,2001,12
1100924,2002,12
1100924,2003,12
1100924,2004,12
1100924,2005,12
1100924,2006,12
1100924,2007,12
1100924,2008,12
1100924,2009,12
1100924,2010,12
1100924,2011,12
1100924,2012,12
1100924,2013,12
1100924,2014,12
1100924,2015,12
1100924,2016,12
1100924,2017,12
1100924,2018,12
1100924,2019,12
1100924,2020,12
1100940,2001,12
1100940,2002,12
1100940,2003,12
1100940,2004,12
1100940,2005,12
1100940,2006,12
1100940,2007,12
1100940,2008,12
1100940,2009,12
1100940,2010,12
1100940,2011,12
1100940,2012,12
1100940,2013,12
1100940,2014,12
1100940,2015,12
1100940,2016,12
1100940,2017,12
1100940,2018,12
1100940,2019,12
1100940,2020,12
1101005,2001,12
1101005,2002,12
1101005,2003,12
1101005,2004,12
1101005,2005,12
1101005,2006,12
1101005,2007,12
1101005,2008,12
1101005,2009,12
1101005,2010,12
1101005,2011,12
1101005,2012,12
1101005,2013,12
1101005,2014,12
1101005,2015,12
1101005,2016,12
1101005,2017,12
1101005,2018,12
1101005,2019,12
1101005,2020,12
1101104,2001,12
1101104,2002,12
1101104,2003,12
1101104,2004,12
1101104,2005,12
1101104,2006,12
1101104,2007,12
1101104,2008,12
1101104,2009,12
1101104,2010,12
1101104,2011,12
1101104,2012,12
1101104,2013,12
1101104,2014,12
1101104,2015,12
1101104,2016,12
1101104,2017,12
1101104,2018,12
1101104,2019,12
1101104,2020,12
1101203,2001,12
1101203,2002,12
1101203,2003,12
1101203,2004,12
1101203,2005,12
1101203,2006,12
1101203,2007,12
1101203,2008,12
1101203,2009,12
1101203,2010,12
1101203,2011,12
1101203,2012,12
1101203,2013,12
1101203,2014,12
1101203,2015,12
1101203,2016,12
1101203,2017,12
1101203,2018,12
1101203,2019,12
1101203,2020,12
1101302,2001,12
1101302,2002,12
1101302,2003,12
1101302,2004,12
1101302,2005,12
1101302,2006,12
1101302,2007,12
1101302,2008,12
1101302,2009,12
1101302,2010,12
1101302,2011,12
1101302,2012,12
1101302,2013,12
1101302,2014,12
1101302,2015,12
1101302,2016,12
1101302,2017,12
1101302,2018,12
1101302,2019,12
1101302,2020,12
1101401,2001,12
1101401,2002,12
1101401,2003,12
1101401,2004,12
1101401,2005,12
1101401,2006,12
1101401,2007,12
1101401,2008,12
1101401,2009,12
1101401,2010,12
1101401,2011,12
1101401,2012,12
1101401,2013,12
1101401,2014,12
1101401,2015,12
1101401,2016,12
1101401,2017,12
1101401,2018,12
1101401,2019,12
1101401,2020,12
1101435,2001,12
1101435,2002,12
1101435,2003,12
1101435,2004,12
1101435,2005,12
1101435,2006,12
1101435,2007,12
1101435,2008,12
1101435,2009,12
1101435,2010,12
1101435,2011,12
1101435,2012,12
1101435,2013,12
1101435,2014,12
1101435,2015,12
1101435,2016,12
1101435,2017,12
1101435,2018,12
1101435,2019,12
1101435,2020,12
1101450,2001,12
1101450,2002,12
1101450,2003,12
1101450,2004,12
1101450,2005,12
1101450,2006,12
1101450,2007,12
1101450,2008,12
1101450,2009,12
1101450,2010,12
1101450,2011,12
1101450,2012,12
1101450,2013,12
1101450,2014,12
1101450,2015,12
1101450,2016,12
1101450,2017,12
1101450,2018,12
1101450,2019,12
1101450,2020,12
1101468,2001,12
1101468,2002,12
1101468,2003,12
1101468,2004,12
1101468,2005,12
1101468,2006,12
1101468,2007,12
1101468,2008,12
1101468,2009,12
1101468,2010,12
1101468,2011,12
1101468,2012,12
1101468,2013,12
1101468,2014,12
1101468,2015,12
1101468,2016,12
1101468,2017,12
1101468,2018,12
1101468,2019,12
1101468,2020,12
1101476,2001,12
1101476,2002,12
1101476,2003,12
1101476,2004,12
1101476,2005,12
1101476,2006,12
1101476,2007,12
1101476,2008,12
1101476,2009,12
1101476,2010,12
1101476,2011,12
1101476,2012,12
1101476,2013,12
1101476,2014,12
1101476,2015,12
1101476,2016,12
1101476,2017,12
1101476,2018,12
1101476,2019,12
1101476,2020,12
1101484,2001,12
1101484,2002,12
1101484,2003,12
1101484,2004,12
1101484,2005,12
1101484,2006,12
1101484,2007,12
1101484,2008,12
1101484,2009,12
1101484,2010,12
1101484,2011,12
1101484,2012,12
1101484,2013,12
1101484,2014,12
1101484,2015,12
1101484,2016,12
1101484,2017,12
1101484,2018,12
1101484,2019,12
1101484,2020,12
1101492,2001,12
1101492,2002,12
1101492,2003,12
1101492,2004,12
1101492,2005,12
1101492,2006,12
1101492,2007,12
1101492,2008,12
1101492,2009,12
1101492,2010,12
1101492,2011,12
1101492,2012,12
1101492,2013,12
1101492,2014,12
1101492,2015,12
1101492,2016,12
1101492,2017,12
1101492,2018,12
1101492,2019,12
1101492,2020,12
1101500,2001,12
1101500,2002,12
1101500,2003,12
1101500,2004,12
1101500,2005,12
1101500,2006,12
1101500,2007,12
1101500,2008,12
1101500,2009,12
1101500,2010,12
1101500,2011,12
1101500,2012,12
1101500,2013,12
1101500,2014,12
1101500,2015,12
1101500,2016,12
1101500,2017,12
1101500,2018,12
1101500,2019,12
1101500,2020,12
1101559,2001,12
1101559,2002,12
1101559,2003,12
1101559,2004,12
1101559,2005,12
1101559,2006,12
1101559,2007,12
1101559,2008,12
1101559,2009,12
1101559,2010,12
1101559,2011,12
1101559,2012,12
1101559,2013,12
1101559,2014,12
1101559,2015,12
1101559,2016,12
1101559,2017,12
1101559,2018,12
1101559,2019,12
1101559,2020,12
1101609,2001,12
1101609,2002,12
1101609,2003,12
1101609,2004,12
1101609,2005,12
1101609,2006,12
1101609,2007,12
1101609,2008,12
1101609,2009,12
1101609,2010,12
1101609,2011,12
1101609,2012,12
1101609,2013,12
1101609,2014,12
1101609,2015,12
1101609,2016,12
1101609,2017,12
1101609,2018,12
1101609,2019,12
1101609,2020,12
1101708,2001,12
1101708,2002,12
1101708,2003,12
1101708,2004,12
1101708,2005,12
1101708,2006,12
1101708,2007,12
1101708,2008,12
1101708,2009,12
1101708,2010,12
1101708,2011,12
1101708,2012,12
1101708,2013,12
1101708,2014,12
1101708,2015,12
1101708,2016,12
1101708,2017,12
1101708,2018,12
1101708,2019,12
1101708,2020,12
1101757,2001,12
1101757,2002,12
1101757,2003,12
1101757,2004,12
1101757,2005,12
1101757,2006,12
1101757,2007,12
1101757,2008,12
1101757,2009,12
1101757,2010,12
1101757,2011,12
1101757,2012,12
1101757,2013,12
1101757,2014,12
1101757,2015,12
1101757,2016,12
1101757,2017,12
1101757,2018,12
1101757,2019,12
1101757,2020,12
1101807,2001,12
1101807,2002,12
1101807,2003,12
1101807,2004,12
1101807,2005,12
1101807,2006,12
1101807,2007,12
1101807,2008,12
1101807,2009,12
1101807,2010,12
1101807,2011,12
1101807,2012,12
1101807,2013,12
1101807,2014,12
1101807,2015,12
1101807,2016,12
1101807,2017,12
1101807,2018,12
1101807,2019,12
1101807,2020,12
1200013,2001,12
1200013,2002,12
1200013,2003,12
1200013,2004,12
1200013,2005,12
1200013,2006,12
1200013,2007,12
1200013,2008,12
1200013,2009,12
1200013,2010,12
1200013,2011,12
1200013,2012,12
1200013,2013,12
1200013,2014,12
1200013,2015,12
1200013,2016,12
1200013,2017,12
1200013,2018,12
1200013,2019,12
1200013,2020,12
1200054,2001,12
1200054,2002,12
1200054,2003,12
1200054,2004,12
1200054,2005,12
1200054,2006,12
1200054,2007,12
1200054,2008,12
1200054,2009,12
1200054,2010,12
1200054,2011,12
1200054,2012,12
1200054,2013,12
1200054,2014,12
1200054,2015,12
1200054,2016,12
1200054,2017,12
1200054,2018,12
1200054,2019,12
1200054,2020,12
1200104,2001,12
1200104,2002,12
1200104,2003,12
1200104,2004,12
1200104,2005,12
1200104,2006,12
1200104,2007,12
1200104,2008,12
1200104,2009,12
1200104,2010,12
1200104,2011,12
1200104,2012,12
1200104,2013,12
1200104,2014,12
1200104,2015,12
1200104,2016,12
1200104,2017,12
1200104,2018,12
1200104,2019,12
1200104,2020,12
1200138,2001,12
1200138,2002,12
1200138,2003,12
1200138,2004,12
1200138,2005,12
1200138,2006,12
1200138,2007,12
1200138,2008,12
1200138,2009,12
1200138,2010,12
1200138,2011,12
1200138,2012,12
1200138,2013,12
1200138,2014,12
1200138,2015,12
1200138,2016,12
1200138,2017,12
1200138,2018,12
1200138,2019,12
1200138,2020,12
1200179,2001,12
1200179,2002,12
1200179,2003,12
1200179,2004,12
1200179,2005,12
1200179,2006,12
1200179,2007,12
1200179,2008,12
1200179,2009,12
1200179,2010,12
1200179,2011,12
1200179,2012,12
1200179,2013,12
1200179,2014,12
1200179,2015,12
1200179,2016,12
1200179,2017,12
1200179,2018,12
1200179,2019,12
1200179,2020,12
1200203,2001,12
1200203,2002,12
1200203,2003,12
1200203,2004,12
1200203,2005,12
1200203,2006,12
1200203,2007,12
1200203,2008,12
1200203,2009,12
1200203,2010,12
1200203,2011,12
1200203,2012,12
1200203,2013,12
1200203,2014,12
1200203,2015,12
1200203,2016,12
1200203,2017,12
1200203,2018,12
1200203,2019,12
1200203,2020,12
1200252,2001,12
1200252,2002,12
1200252,2003,12
1200252,2004,12
1200252,2005,12
1200252,2006,12
1200252,2007,12
1200252,2008,12
1200252,2009,12
1200252,2010,12
1200252,2011,12
1200252,2012,12
1200252,2013,12
1200252,2014,12
1200252,2015,12
1200252,2016,12
1200252,2017,12
1200252,2018,12
1200252,2019,12
1200252,2020,12
1200302,2001,12
1200302,2002,12
1200302,2003,12
1200302,2004,12
1200302,2005,12
1200302,2006,12
1200302,2007,12
1200302,2008,12
1200302,2009,12
1200302,2010,12
1200302,2011,12
1200302,2012,12
1200302,2013,12
1200302,2014,12
1200302,2015,12
1200302,2016,12
1200302,2017,12
1200302,2018,12
1200302,2019,12
1200302,2020,12
1200328,2001,12
1200328,2002,12
1200328,2003,12
1200328,2004,12
1200328,2005,12
1200328,2006,12
1200328,2007,12
1200328,2008,12
1200328,2009,12
1200328,2010,12
1200328,2011,12
1200328,2012,12
1200328,2013,12
1200328,2014,12
1200328,2015,12
1200328,2016,12
1200328,2017,12
1200328,2018,12
1200328,2019,12
1200328,2020,12
1200336,2001,12
1200336,2002,12
1200336,2003,12
1200336,2004,12
1200336,2005,12
1200336,2006,12
1200336,2007,12
1200336,2008,12
1200336,2009,12
1200336,2010,12
1200336,2011,12
1200336,2012,12
1200336,2013,12
1200336,2014,12
1200336,2015,12
1200336,2016,12
1200336,2017,12
1200336,2018,12
1200336,2019,12
1200336,2020,12
1200344,2001,12
1200344,2002,12
1200344,2003,12
1200344,2004,12
1200344,2005,12
1200344,2006,12
1200344,2007,12
1200344,2008,12
1200344,2009,12
1200344,2010,12
1200344,2011,12
1200344,2012,12
1200344,2013,12
1200344,2014,12
1200344,2015,12
1200344,2016,12
1200344,2017,12
1200344,2018,12
1200344,2019,12
1200344,2020,12
1200351,2001,12
1200351,2002,12
1200351,2003,12
1200351,2004,12
1200351,2005,12
1200351,2006,12
1200351,2007,12
1200351,2008,12
1200351,2009,12
1200351,2010,12
1200351,2011,12
1200351,2012,12
1200351,2013,12
1200351,2014,12
1200351,2015,12
1200351,2016,12
1200351,2017,12
1200351,2018,12
1200351,2019,12
1200351,2020,12
1200385,2001,12
1200385,2002,12
1200385,2003,12
1200385,2004,12
1200385,2005,12
1200385,2006,12
1200385,2007,12
1200385,2008,12
1200385,2009,12
1200385,2010,12
1200385,2011,12
1200385,2012,12
1200385,2013,12
1200385,2014,12
1200385,2015,12
1200385,2016,12
1200385,2017,12
1200385,2018,12
1200385,2019,12
1200385,2020,12
1200393,2001,12
1200393,2002,12
1200393,2003,12
1200393,2004,12
1200393,2005,12
1200393,2006,12
1200393,2007,12
1200393,2008,12
1200393,2009,12
1200393,2010,12
1200393,2011,12
1200393,2012,12
1200393,2013,12
1200393,2014,12
1200393,2015,12
1200393,2016,12
1200393,2017,12
1200393,2018,12
1200393,2019,12
1200393,2020,12
1200401,2001,12
1200401,2002,12
1200401,2003,12
1200401,2004,12
1200401,2005,12
1200401,2006,12
1200401,2007,12
1200401,2008,12
1200401,2009,12
1200401,2010,12
1200401,2011,12
1200401,2012,12
1200401,2013,12
1200401,2014,12
1200401,2015,12
1200401,2016,12
1200401,2017,12
1200401,2018,12
1200401,2019,12
1200401,2020,12
1200427,2001,12
1200427,2002,12
1200427,2003,12
1200427,2004,12
1200427,2005,12
1200427,2006,12
1200427,2007,12
1200427,2008,12
1200427,2009,12
1200427,2010,12
1200427,2011,12
1200427,2012,12
1200427,2013,12
1200427,2014,12
1200427,2015,12
1200427,2016,12
1200427,2017,12
1200427,2018,12
1200427,2019,12
1200427,2020,12
1200435,2001,12
1200435,2002,12
1200435,2003,12
1200435,2004,12
1200435,2005,12
1200435,2006,12
1200435,2007,12
1200435,2008,12
1200435,2009,12
1200435,2010,12
1200435,2011,12
1200435,2012,12
1200435,2013,12
1200435,2014,12
1200435,2015,12
1200435,2016,12
1200435,2017,12
1200435,2018,12
1200435,2019,12
1200435,2020,12
1200450,2001,12
1200450,2002,12
1200450,2003,12
1200450,2004,12
1200450,2005,12
1200450,2006,12
1200450,2007,12
1200450,2008,12
1200450,2009,12
1200450,2010,12
1200450,2011,12
1200450,2012,12
1200450,2013,12
1200450,2014,12
1200450,2015,12
1200450,2016,12
1200450,2017,12
1200450,2018,12
1200450,2019,12
1200450,2020,12
1200500,2001,12
1200500,2002,12
1200500,2003,12
1200500,2004,12
1200500,2005,12
1200500,2006,12
1200500,2007,12
1200500,2008,12
1200500,2009,12
1200500,2010,12
1200500,2011,12
1200500,2012,12
1200500,2013,12
1200500,2014,12
1200500,2015,12
1200500,2016,12
1200500,2017,12
1200500,2018,12
1200500,2019,12
1200500,2020,12
1200609,2001,12
1200609,2002,12
1200609,2003,12
1200609,2004,12
1200609,2005,12
1200609,2006,12
1200609,2007,12
1200609,2008,12
1200609,2009,12
1200609,2010,12
1200609,2011,12
1200609,2012,12
1200609,2013,12
1200609,2014,12
1200609,2015,12
1200609,2016,12
1200609,2017,12
1200609,2018,12
1200609,2019,12
1200609,2020,12
1200708,2001,12
1200708,2002,12
1200708,2003,12
1200708,2004,12
1200708,2005,12
1200708,2006,12
1200708,2007,12
1200708,2008,12
1200708,2009,12
1200708,2010,12
1200708,2011,12
1200708,2012,12
1200708,2013,12
1200708,2014,12
1200708,2015,12
1200708,2016,12
1200708,2017,12
1200708,2018,12
1200708,2019,12
1200708,2020,12
1200807,2001,12
1200807,2002,12
1200807,2003,12
1200807,2004,12
1200807,2005,12
1200807,2006,12
1200807,2007,12
1200807,2008,12
1200807,2009,12
1200807,2010,12
1200807,2011,12
1200807,2012,12
1200807,2013,12
1200807,2014,12
1200807,2015,12
1200807,2016,12
1200807,2017,12
1200807,2018,12
1200807,2019,12
1200807,2020,12
1300029,2001,12
1300029,2002,12
1300029,2003,12
1300029,2004,12
1300029,2005,12
1300029,2006,12
1300029,2007,12
1300029,2008,12
1300029,2009,12
1300029,2010,12
1300029,2011,12
1300029,2012,12
1300029,2013,12
1300029,2014,12
1300029,2015,12
1300029,2016,12
1300029,2017,12
1300029,2018,12
1300029,2019,12
1300029,2020,12
1300060,2001,12
1300060,2002,12
1300060,2003,12
1300060,2004,12
1300060,2005,12
1300060,2006,12
1300060,2007,12
1300060,2008,12
1300060,2009,12
1300060,2010,12
1300060,2011,12
1300060,2012,12
1300060,2013,12
1300060,2014,12
1300060,2015,12
1300060,2016,12
1300060,2017,12
1300060,2018,12
1300060,2019,12
1300060,2020,12
1300086,2001,12
1300086,2002,12
1300086,2003,12
1300086,2004,12
1300086,2005,12
1300086,2006,12
1300086,2007,12
1300086,2008,12
1300086,2009,12
1300086,2010,12
1300086,2011,12
1300086,2012,12
1300086,2013,12
1300086,2014,12
1300086,2015,12
1300086,2016,12
1300086,2017,12
1300086,2018,12
1300086,2019,12
1300086,2020,12
1300102,2001,12
1300102,2002,12
1300102,2003,12
1300102,2004,12
1300102,2005,12
1300102,2006,12
1300102,2007,12
1300102,2008,12
1300102,2009,12
1300102,2010,12
1300102,2011,12
1300102,2012,12
1300102,2013,12
1300102,2014,12
1300102,2015,12
1300102,2016,12
1300102,2017,12
1300102,2018,12
1300102,2019,12
1300102,2020,12
1300144,2001,12
1300144,2002,12
1300144,2003,12
1300144,2004,12
1300144,2005,12
1300144,2006,12
1300144,2007,12
1300144,2008,12
1300144,2009,12
1300144,2010,12
1300144,2011,12
1300144,2012,12
1300144,2013,12
1300144,2014,12
1300144,2015,12
1300144,2016,12
1300144,2017,12
1300144,2018,12
1300144,2019,12
1300144,2020,12
1300201,2001,12
1300201,2002,12
1300201,2003,12
1300201,2004,12
1300201,2005,12
1300201,2006,12
1300201,2007,12
1300201,2008,12
1300201,2009,12
1300201,2010,12
1300201,2011,12
1300201,2012,12
1300201,2013,12
1300201,2014,12
1300201,2015,12
1300201,2016,12
1300201,2017,12
1300201,2018,12
1300201,2019,12
1300201,2020,12
1300300,2001,12
1300300,2002,12
1300300,2003,12
1300300,2004,12
1300300,2005,12
1300300,2006,12
1300300,2007,12
1300300,2008,12
1300300,2009,12
1300300,2010,12
1300300,2011,12
1300300,2012,12
1300300,2013,12
1300300,2014,12
1300300,2015,12
1300300,2016,12
1300300,2017,12
1300300,2018,12
1300300,2019,12
1300300,2020,12
1300409,2001,12
1300409,2002,12
1300409,2003,12
1300409,2004,12
1300409,2005,12
1300409,2006,12
1300409,2007,12
1300409,2008,12
1300409,2009,12
1300409,2010,12
1300409,2011,12
1300409,2012,12
1300409,2013,12
1300409,2014,12
1300409,2015,12
1300409,2016,12
1300409,2017,12
1300409,2018,12
1300409,2019,12
1300409,2020,12
1300508,2001,12
1300508,2002,12
1300508,2003,12
1300508,2004,12
1300508,2005,12
1300508,2006,12
1300508,2007,12
1300508,2008,12
1300508,2009,12
1300508,2010,12
1300508,2011,12
1300508,2012,12
1300508,2013,12
1300508,2014,12
1300508,2015,12
1300508,2016,12
1300508,2017,12
1300508,2018,12
1300508,2019,12
1300508,2020,12
1300607,2001,12
1300607,2002,12
1300607,2003,12
1300607,2004,12
1300607,2005,12
1300607,2006,12
1300607,2007,12
1300607,2008,12
1300607,2009,12
1300607,2010,12
1300607,2011,12
1300607,2012,12
1300607,2013,12
1300607,2014,12
1300607,2015,12
1300607,2016,12
1300607,2017,12
1300607,2018,12
1300607,2019,12
1300607,2020,12
1300631,2001,12
1300631,2002,12
1300631,2003,12
1300631,2004,12
1300631,2005,12
1300631,2006,12
1300631,2007,12
1300631,2008,12
1300631,2009,12
1300631,2010,12
1300631,2011,12
1300631,2012,12
1300631,2013,12
1300631,2014,12
1300631,2015,12
1300631,2016,12
1300631,2017,12
1300631,2018,12
1300631,2019,12
1300631,2020,12
1300680,2001,12
1300680,2002,12
1300680,2003,12
1300680,2004,12
1300680,2005,12
1300680,2006,12
1300680,2007,12
1300680,2008,12
1300680,2009,12
1300680,2010,12
1300680,2011,12
1300680,2012,12
1300680,2013,12
1300680,2014,12
1300680,2015,12
1300680,2016,12
1300680,2017,12
1300680,2018,12
1300680,2019,12
1300680,2020,12
1300706,2001,12
1300706,2002,12
1300706,2003,12
1300706,2004,12
1300706,2005,12
1300706,2006,12
1300706,2007,12
1300706,2008,12
1300706,2009,12
1300706,2010,12
1300706,2011,12
1300706,2012,12
1300706,2013,12
1300706,2014,12
1300706,2015,12
1300706,2016,12
1300706,2017,12
1300706,2018,12
1300706,2019,12
1300706,2020,12
1300805,2001,12
1300805,2002,12
1300805,2003,12
1300805,2004,12
1300805,2005,12
1300805,2006,12
1300805,2007,12
1300805,2008,12
1300805,2009,12
1300805,2010,12
1300805,2011,12
1300805,2012,12
1300805,2013,12
1300805,2014,12
1300805,2015,12
1300805,2016,12
1300805,2017,12
1300805,2018,12
1300805,2019,12
1300805,2020,12
1300839,2001,12
1300839,2002,12
1300839,2003,12
1300839,2004,12
1300839,2005,12
1300839,2006,12
1300839,2007,12
1300839,2008,12
1300839,2009,12
1300839,2010,12
1300839,2011,12
1300839,2012,12
1300839,2013,12
1300839,2014,12
1300839,2015,12
1300839,2016,12
1300839,2017,12
1300839,2018,12
1300839,2019,12
1300839,2020,12
1300904,2001,12
1300904,2002,12
1300904,2003,12
1300904,2004,12
1300904,2005,12
1300904,2006,12
1300904,2007,12
1300904,2008,12
1300904,2009,12
1300904,2010,12
1300904,2011,12
1300904,2012,12
1300904,2013,12
1300904,2014,12
1300904,2015,12
1300904,2016,12
1300904,2017,12
1300904,2018,12
1300904,2019,12
1300904,2020,12
1301001,2001,12
1301001,2002,12
1301001,2003,12
1301001,2004,12
1301001,2005,12
1301001,2006,12
1301001,2007,12
1301001,2008,12
1301001,2009,12
1301001,2010,12
1301001,2011,12
1301001,2012,12
1301001,2013,12
1301001,2014,12
1301001,2015,12
1301001,2016,12
1301001,2017,12
1301001,2018,12
1301001,2019,12
1301001,2020,12
1301100,2001,12
1301100,2002,12
1301100,2003,12
1301100,2004,12
1301100,2005,12
1301100,2006,12
1301100,2007,12
1301100,2008,12
1301100,2009,12
1301100,2010,12
1301100,2011,12
1301100,2012,12
1301100,2013,12
1301100,2014,12
1301100,2015,12
1301100,2016,12
1301100,2017,12
1301100,2018,12
1301100,2019,12
1301100,2020,12
1301159,2001,12
1301159,2002,12
1301159,2003,12
1301159,2004,12
1301159,2005,12
1301159,2006,12
1301159,2007,12
1301159,2008,12
1301159,2009,12
1301159,2010,12
1301159,2011,12
1301159,2012,12
1301159,2013,12
1301159,2014,12
1301159,2015,12
1301159,2016,12
1301159,2017,12
1301159,2018,12
1301159,2019,12
1301159,2020,12
1301209,2001,12
1301209,2002,12
1301209,2003,12
1301209,2004,12
1301209,2005,12
1301209,2006,12
1301209,2007,12
1301209,2008,12
1301209,2009,12
1301209,2010,12
1301209,2011,12
1301209,2012,12
1301209,2013,12
1301209,2014,12
1301209,2015,12
1301209,2016,12
1301209,2017,12
1301209,2018,12
1301209,2019,12
1301209,2020,12
1301308,2001,12
1301308,2002,12
1301308,2003,12
1301308,2004,12
1301308,2005,12
1301308,2006,12
1301308,2007,12
1301308,2008,12
1301308,2009,12
1301308,2010,12
1301308,2011,12
1301308,2012,12
1301308,2013,12
1301308,2014,12
1301308,2015,12
1301308,2016,12
1301308,2017,12
1301308,2018,12
1301308,2019,12
1301308,2020,12
1301407,2001,12
1301407,2002,12
1301407,2003,12
1301407,2004,12
1301407,2005,12
1301407,2006,12
1301407,2007,12
1301407,2008,12
1301407,2009,12
1301407,2010,12
1301407,2011,12
1301407,2012,12
1301407,2013,12
1301407,2014,12
1301407,2015,12
1301407,2016,12
1301407,2017,12
1301407,2018,12
1301407,2019,12
1301407,2020,12
1301506,2001,12
1301506,2002,12
1301506,2003,12
1301506,2004,12
1301506,2005,12
1301506,2006,12
1301506,2007,12
1301506,2008,12
1301506,2009,12
1301506,2010,12
1301506,2011,12
1301506,2012,12
1301506,2013,12
1301506,2014,12
1301506,2015,12
1301506,2016,12
1301506,2017,12
1301506,2018,12
1301506,2019,12
1301506,2020,12
1301605,2001,12
1301605,2002,12
1301605,2003,12
1301605,2004,12
1301605,2005,12
1301605,2006,12
1301605,2007,12
1301605,2008,12
1301605,2009,12
1301605,2010,12
